"year","metric","seed","Data","Stat","Word2Vec Settings","Controls","Text","Controls + Text","LIWC","Controls + LIWC","Controls + LIWC + Text"
2007,"auc",58,"abstract, predicting new from old","Test AUC","sg1_window3_dim100_epochs50_stopwords1",0.555146155735691,0.623679685580938,0.633873741095554,0.547899778924097,0.562146892655367,0.629575042986981
2007,"auc",531,"abstract, predicting new from old","Test AUC","sg1_window3_dim100_epochs50_stopwords1",0.554409236059936,0.624293785310734,0.633505281257676,0.546303119626627,0.560673053303857,0.632031441906166
2007,"auc",9720,"abstract, predicting new from old","Test AUC","sg1_window3_dim100_epochs50_stopwords1",0.554409236059936,0.622819945959224,0.633505281257676,0.54433800049128,0.560673053303857,0.627978383689511
2007,"brier",25,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.238869788557845,0.262392019042642,0.274677641541867,0.260478243503763,0.242294822881489,0.264706766038554
2007,"brier",2025,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.236968772575506,0.25913536006177,0.266447841839236,0.333185112992055,0.2402029331948,0.253562652739139
2007,"brier",42,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.245096736111613,0.25913536006177,0.262199314631747,0.34790379595511,0.245022248123426,0.257209513433561
2007,"brier",1991,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.241588076689317,0.256110801881552,0.257967406743788,0.295265079516526,0.242294822881489,0.25005927232107
2007,"brier",777,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.245096736111613,0.26956037348514,0.27063676371676,0.36721892852689,0.252222432372946,0.27193965166218
2007,"brier",331,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.245096736111613,0.256110801881552,0.274677641541867,0.36721892852689,0.2565505791246,0.260949036048666
2007,"brier",909,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.241588076689317,0.265870906931235,0.27063676371676,0.36721892852689,0.248351917337438,0.26833474674675
2007,"brier",58,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.241588076689317,0.262392019042642,0.266447841839236,0.36721892852689,0.2565505791246,0.26833474674675
2007,"brier",531,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.245096736111613,0.265870906931235,0.27063676371676,0.36721892852689,0.245022248123426,0.264706766038554
2007,"brier",9720,"abstract, predicting new from old","Test Brier score","sg1_window3_dim100_epochs50_stopwords1",0.245096736111613,0.256110801881552,0.274677641541867,0.288368623726633,0.245022248123426,0.264706766038554
2007,"auc",25,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.557356914762957,0.624539425202653,0.640506018177352,0.539056742815033,0.558216654384672,0.618766887742569
2007,"auc",2025,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.557356914762957,0.622942765905183,0.640014738393515,0.551338737410956,0.558462294276591,0.62183738639155
2007,"auc",42,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.554409236059936,0.623065585851142,0.640260378285434,0.548513878653893,0.561164333087693,0.624170965364775
2007,"auc",1991,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.554409236059936,0.622205846229428,0.640014738393515,0.550233357897323,0.558462294276591,0.619258167526406
2007,"auc",777,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.552689756816507,0.623802505526898,0.641488577745026,0.546057479734709,0.561164333087693,0.625767624662245
2007,"auc",331,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.552689756816507,0.624539425202653,0.640628838123311,0.547899778924097,0.562515352493245,0.624170965364775
2007,"auc",909,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.554409236059936,0.623802505526898,0.640628838123311,0.546057479734709,0.561164333087693,0.626013264554164
2007,"auc",58,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.555146155735691,0.622942765905183,0.640260378285434,0.547899778924097,0.562146892655367,0.625767624662245
2007,"auc",531,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.554409236059936,0.625153524932449,0.642225497420781,0.546303119626627,0.560673053303857,0.625767624662245
2007,"auc",9720,"abstract, predicting new from old","Test AUC","sg0_window5_dim100_epochs50_stopwords1",0.554409236059936,0.623065585851142,0.640628838123311,0.54433800049128,0.560673053303857,0.624170965364775
2007,"brier",25,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.238869788557845,0.254418944117267,0.252102197491323,0.260478243503763,0.242294822881489,0.255631243435077
2007,"brier",2025,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.236968772575506,0.251249754627237,0.245066667906707,0.333185112992055,0.2402029331948,0.245432905168693
2007,"brier",42,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.245096736111613,0.257919609272938,0.24847320369799,0.34790379595511,0.245022248123426,0.255631243435077
2007,"brier",1991,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.241588076689317,0.245941533096925,0.239212504336944,0.295265079516526,0.242294822881489,0.242590120988805
2007,"brier",777,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.245096736111613,0.279773399266437,0.259777486518098,0.36721892852689,0.252222432372946,0.259381406104291
2007,"brier",331,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.245096736111613,0.24842537940373,0.252102197491323,0.36721892852689,0.2565505791246,0.255631243435077
2007,"brier",909,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.241588076689317,0.270340890328206,0.25589600809117,0.36721892852689,0.248351917337438,0.259381406104291
2007,"brier",58,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.241588076689317,0.261766015114193,0.252102197491323,0.36721892852689,0.2565505791246,0.259381406104291
2007,"brier",531,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.245096736111613,0.265917084130446,0.259777486518098,0.36721892852689,0.245022248123426,0.259381406104291
2007,"brier",9720,"abstract, predicting new from old","Test Brier score","sg0_window5_dim100_epochs50_stopwords1",0.245096736111613,0.257919609272938,0.259777486518098,0.288368623726633,0.245022248123426,0.255631243435077
2007,"auc",25,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.557356914762957,0.603168754605748,0.61397690985016,0.539056742815033,0.558216654384672,0.597027757307787
2007,"auc",2025,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.557356914762957,0.60292311471383,0.61557356914763,0.551338737410956,0.558462294276591,0.597027757307787
2007,"auc",42,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.554409236059936,0.60292311471383,0.61397690985016,0.548513878653893,0.561164333087693,0.600466715794645
2007,"auc",1991,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.554409236059936,0.604151314173422,0.61557356914763,0.550233357897323,0.558462294276591,0.595799557848194
2007,"auc",777,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.552689756816507,0.60292311471383,0.61397690985016,0.546057479734709,0.561164333087693,0.601694915254237
2007,"auc",331,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.552689756816507,0.602677474821911,0.614959469417833,0.547899778924097,0.562515352493245,0.597641857037583
2007,"auc",909,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.554409236059936,0.60292311471383,0.61397690985016,0.546057479734709,0.561164333087693,0.600466715794645
2007,"auc",58,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.555146155735691,0.60292311471383,0.61557356914763,0.547899778924097,0.562146892655367,0.600466715794645
2007,"auc",531,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.554409236059936,0.604028494227463,0.612625890444608,0.546303119626627,0.560673053303857,0.600466715794645
2007,"auc",9720,"abstract, predicting new from old","Test AUC","sg0_window3_dim50_epochs50_stopwords1",0.554409236059936,0.60292311471383,0.61397690985016,0.54433800049128,0.560673053303857,0.597641857037583
2007,"brier",25,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.238869788557845,0.257024248753474,0.259265409334742,0.260478243503763,0.242294822881489,0.261353373376672
2007,"brier",2025,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.236968772575506,0.251144554570777,0.241962816091105,0.333185112992055,0.2402029331948,0.248876474343314
2007,"brier",42,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.245096736111613,0.253993155720668,0.254324896386542,0.34790379595511,0.245022248123426,0.261353373376672
2007,"brier",1991,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.241588076689317,0.248521806063272,0.245588629149302,0.295265079516526,0.242294822881489,0.252784357633744
2007,"brier",777,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.245096736111613,0.253993155720668,0.259265409334742,0.36721892852689,0.252222432372946,0.270202070375816
2007,"brier",331,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.245096736111613,0.246179969841977,0.249725527499352,0.36721892852689,0.2565505791246,0.261353373376672
2007,"brier",909,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.241588076689317,0.251144554570777,0.259265409334742,0.36721892852689,0.248351917337438,0.270202070375816
2007,"brier",58,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.241588076689317,0.253993155720668,0.249725527499352,0.36721892852689,0.2565505791246,0.265794791625131
2007,"brier",531,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.245096736111613,0.257024248753474,0.264436771806805,0.36721892852689,0.245022248123426,0.265794791625131
2007,"brier",9720,"abstract, predicting new from old","Test Brier score","sg0_window3_dim50_epochs50_stopwords1",0.245096736111613,0.251144554570777,0.264436771806805,0.288368623726633,0.245022248123426,0.256989746917306
2007,"auc",25,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.557356914762957,0.618889707688529,0.633382461311717,0.539056742815033,0.558216654384672,0.619995087202162
2007,"auc",2025,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.557356914762957,0.618889707688529,0.632399901744043,0.551338737410956,0.558462294276591,0.620363547040039
2007,"auc",42,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.554409236059936,0.618766887742569,0.633382461311717,0.548513878653893,0.561164333087693,0.622205846229428
2007,"auc",1991,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.554409236059936,0.618889707688529,0.633382461311717,0.550233357897323,0.558462294276591,0.620363547040039
2007,"auc",777,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.552689756816507,0.618889707688529,0.633382461311717,0.546057479734709,0.561164333087693,0.622205846229428
2007,"auc",331,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.552689756816507,0.618889707688529,0.632399901744043,0.547899778924097,0.562515352493245,0.621468926553672
2007,"auc",909,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.554409236059936,0.618889707688529,0.632399901744043,0.546057479734709,0.561164333087693,0.622205846229428
2007,"auc",58,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.555146155735691,0.618889707688529,0.632399901744043,0.547899778924097,0.562146892655367,0.622205846229428
2007,"auc",531,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.554409236059936,0.618766887742569,0.633136821419799,0.546303119626627,0.560673053303857,0.622205846229428
2007,"auc",9720,"abstract, predicting new from old","Test AUC","sg0_window3_dim150_epochs50_stopwords1",0.554409236059936,0.618889707688529,0.632399901744043,0.54433800049128,0.560673053303857,0.621468926553672
2007,"brier",25,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.238869788557845,0.252317795372526,0.252306808385713,0.260478243503763,0.242294822881489,0.260620394466032
2007,"brier",2025,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.236968772575506,0.252317795372526,0.248584083799748,0.333185112992055,0.2402029331948,0.252796371222887
2007,"brier",42,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.245096736111613,0.25559981247709,0.252306808385713,0.34790379595511,0.245022248123426,0.260620394466032
2007,"brier",1991,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.241588076689317,0.249281319952254,0.245167298115552,0.295265079516526,0.242294822881489,0.24916278381864
2007,"brier",777,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.245096736111613,0.25559981247709,0.256261989372302,0.36721892852689,0.252222432372946,0.26465995016831
2007,"brier",331,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.245096736111613,0.249281319952254,0.252306808385713,0.36721892852689,0.2565505791246,0.260620394466032
2007,"brier",909,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.241588076689317,0.252317795372526,0.248584083799748,0.36721892852689,0.248351917337438,0.260620394466032
2007,"brier",58,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.241588076689317,0.25559981247709,0.252306808385713,0.36721892852689,0.2565505791246,0.268704607436076
2007,"brier",531,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.245096736111613,0.25559981247709,0.256261989372302,0.36721892852689,0.245022248123426,0.260620394466032
2007,"brier",9720,"abstract, predicting new from old","Test Brier score","sg0_window3_dim150_epochs50_stopwords1",0.245096736111613,0.252317795372526,0.252306808385713,0.288368623726633,0.245022248123426,0.260620394466032
2007,"auc",25,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.557356914762957,0.62810120363547,0.6391549987718,0.539056742815033,0.558216654384672,0.620732006877917
2007,"auc",2025,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.557356914762957,0.62822402358143,0.6391549987718,0.551338737410956,0.558462294276591,0.620732006877917
2007,"auc",42,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.554409236059936,0.62810120363547,0.64075165806927,0.548513878653893,0.561164333087693,0.622083026283468
2007,"auc",1991,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.554409236059936,0.62822402358143,0.637435519528371,0.550233357897323,0.558462294276591,0.620732006877917
2007,"auc",777,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.552689756816507,0.62822402358143,0.640628838123311,0.546057479734709,0.561164333087693,0.624539425202653
2007,"auc",331,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.552689756816507,0.62822402358143,0.64075165806927,0.547899778924097,0.562515352493245,0.624539425202653
2007,"auc",909,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.554409236059936,0.62822402358143,0.6391549987718,0.546057479734709,0.561164333087693,0.624539425202653
2007,"auc",58,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.555146155735691,0.627855563743552,0.6391549987718,0.547899778924097,0.562146892655367,0.622083026283468
2007,"auc",531,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.554409236059936,0.627855563743552,0.640383198231393,0.546303119626627,0.560673053303857,0.624539425202653
2007,"auc",9720,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs100_stopwords1",0.554409236059936,0.626258904446082,0.64075165806927,0.54433800049128,0.560673053303857,0.622083026283468
2007,"brier",25,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.238869788557845,0.26235573712425,0.255735727618205,0.260478243503763,0.242294822881489,0.260169091234866
2007,"brier",2025,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.236968772575506,0.25314906029342,0.24515596176261,0.333185112992055,0.2402029331948,0.24987387579929
2007,"brier",42,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.245096736111613,0.26235573712425,0.252020611305355,0.34790379595511,0.245022248123426,0.256705522657769
2007,"brier",1991,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.241588076689317,0.25314906029342,0.24515596176261,0.295265079516526,0.242294822881489,0.24669440020927
2007,"brier",777,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.245096736111613,0.265943775468194,0.259556824884166,0.36721892852689,0.252222432372946,0.263581955543138
2007,"brier",331,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.245096736111613,0.255952895622353,0.252020611305355,0.36721892852689,0.2565505791246,0.260169091234866
2007,"brier",909,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.241588076689317,0.25901708450582,0.252020611305355,0.36721892852689,0.248351917337438,0.263581955543138
2007,"brier",58,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.241588076689317,0.265943775468194,0.255735727618205,0.36721892852689,0.2565505791246,0.260169091234866
2007,"brier",531,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.245096736111613,0.26235573712425,0.259556824884166,0.36721892852689,0.245022248123426,0.260169091234866
2007,"brier",9720,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs100_stopwords1",0.245096736111613,0.250614180593481,0.255735727618205,0.288368623726633,0.245022248123426,0.256705522657769
2007,"auc",25,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.557356914762957,0.614222549742078,0.631908621960206,0.539056742815033,0.558216654384672,0.616187668877426
2007,"auc",2025,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.557356914762957,0.614222549742078,0.633382461311717,0.551338737410956,0.558462294276591,0.616310488823385
2007,"auc",42,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.554409236059936,0.612994350282486,0.630803242446573,0.548513878653893,0.561164333087693,0.616187668877426
2007,"auc",1991,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.554409236059936,0.615942028985507,0.634242200933432,0.550233357897323,0.558462294276591,0.616310488823385
2007,"auc",777,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.552689756816507,0.612625890444608,0.630803242446573,0.546057479734709,0.561164333087693,0.617538688282977
2007,"auc",331,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.552689756816507,0.614222549742078,0.630803242446573,0.547899778924097,0.562515352493245,0.616556128715303
2007,"auc",909,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.554409236059936,0.612994350282486,0.631908621960206,0.546057479734709,0.561164333087693,0.616187668877426
2007,"auc",58,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.555146155735691,0.615942028985507,0.633382461311717,0.547899778924097,0.562146892655367,0.616187668877426
2007,"auc",531,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.554409236059936,0.612994350282486,0.630803242446573,0.546303119626627,0.560673053303857,0.616187668877426
2007,"auc",9720,"abstract, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords0",0.554409236059936,0.614222549742078,0.630803242446573,0.54433800049128,0.560673053303857,0.617538688282977
2007,"brier",25,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.238869788557845,0.261443030152875,0.259255504444137,0.260478243503763,0.242294822881489,0.263561266875007
2007,"brier",2025,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.236968772575506,0.258007323381561,0.247533989894994,0.333185112992055,0.2402029331948,0.251648298212098
2007,"brier",42,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.245096736111613,0.261443030152875,0.259255504444137,0.34790379595511,0.245022248123426,0.259414320173599
2007,"brier",1991,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.241588076689317,0.254832052257296,0.247533989894994,0.295265079516526,0.242294822881489,0.251648298212098
2007,"brier",777,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.245096736111613,0.265133076100817,0.263587317180888,0.36721892852689,0.252222432372946,0.267790473553553
2007,"brier",331,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.245096736111613,0.254832052257296,0.259255504444137,0.36721892852689,0.2565505791246,0.263561266875007
2007,"brier",909,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.241588076689317,0.261443030152875,0.259255504444137,0.36721892852689,0.248351917337438,0.263561266875007
2007,"brier",58,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.241588076689317,0.261443030152875,0.259255504444137,0.36721892852689,0.2565505791246,0.267790473553553
2007,"brier",531,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.245096736111613,0.265133076100817,0.259255504444137,0.36721892852689,0.245022248123426,0.259414320173599
2007,"brier",9720,"abstract, predicting new from old","Test Brier score","sg0_window3_dim100_epochs50_stopwords0",0.245096736111613,0.258007323381561,0.267986644496125,0.288368623726633,0.245022248123426,0.267790473553553
2007,"auc",25,"fulltext, predicting new from old","Test AUC","sg0_window3_dim100_epochs50_stopwords1",0.543434148226882,0.651463909556479,0.64286404483525,0.602570296647019,0.601507392018553,0.645183109479177
